dimension_1,dimension_2,dimension_3,dimension_4,dimension_5,dimension_6,dimension_7,dimension_8,dimension_9,dimension_10,dimension_11,dimension_12,dimension_13,dimension_14,dimension_15,cluster,cluster_name
-0.9720894068549524,-3.582677869396172,-9.35920832822731,8.554376781204313,8.057172849322177,5.591869214485069,-1.0706619262365136,-13.022175032942481,6.238591302419513,-0.5209031630045567,-9.973278598818855,-2.247086583873072,-5.959443523279226,6.2953942816901804,-7.13110138919158,2,Cluster_3
-3.4015644894823094,5.23520466630726,3.735266197729948,-2.8745889693171813,-10.047432838122717,-5.359280280987352,-7.266727439334346,8.174438039068633,0.08834794860574968,4.066028843636949,-9.595515192265088,7.0814676648548005,9.655649419542737,-3.9984932052831343,-6.8054290035173155,0,Cluster_1
2.9101763348006973,-7.701755019775731,-8.95908872740165,12.315849796719329,7.4275246499074346,9.397504543748925,-4.551780925516703,-5.395693501682165,0.871030511248061,-0.025141722878674777,-9.032775574999668,-2.9269961816229713,-8.87516149287374,10.20535161876758,-6.514283245186654,2,Cluster_3
-6.148404834034578,-3.410674347955891,0.2626705464008409,-0.9316732608166325,-1.0191810809147923,4.207957265678027,-5.47181360196537,-5.068186081343378,-4.451244790582814,1.0320008008162251,7.4556128129198616,-3.0611830053308418,-0.9232724836662265,1.3891940665201556,-12.349960070650914,1,Cluster_2
-0.8043309534603023,7.429244651332921,4.410405953294303,2.9831442419016465,-5.148116802811027,-9.2807024073875,-9.507330228317906,6.373632293176791,0.7156417697167519,7.692360036483103,-8.77834669216204,6.876429134569795,8.484576710117988,-1.5089053924092104,-4.298570134755694,0,Cluster_1
-6.81867776168136,-4.514831533359007,4.303401811790771,1.8908182035664414,0.26214327085710654,1.9189674736474873,-6.618873809464973,-7.190392128137219,0.2811057181103829,-3.2141594181951505,6.137070355385531,-8.201129412098494,-0.8930448852051596,0.17376651514144914,-10.28674226695168,1,Cluster_2
4.026728113050076,-6.564518882439669,-2.962162028960873,5.640512227310276,11.430097721258946,5.822343487536292,-2.3638843068592363,-7.16394341647383,2.2183481360231445,-0.7389573402892926,-11.275038205900998,1.1100332033681912,-8.715912645714582,9.463728378861848,-2.7081637178253612,2,Cluster_3
-6.289286505587439,-0.11277376930323069,0.3738070050155157,-2.7779131609786107,-7.202845981264815,-1.3692214580643003,-10.378394672970142,-3.62285372727267,-1.6553130876662983,-4.040981719723547,7.4935958560125036,-6.972646460199685,0.5782747922433313,5.0727326337516985,-7.277313113868981,1,Cluster_2
2.4290178353356016,-9.743510490636165,-10.304617028196095,8.82976501787791,9.161309452839527,10.113031315908838,-6.679700501330583,-7.035379236200573,6.662886746899717,3.345949365637619,-8.368030149472347,0.8863971076658033,-8.172708863298338,8.577371504682224,-5.022090770478274,2,Cluster_3
-3.6740431638605044,-3.14153809943084,2.677089483016691,2.663441264243845,-2.1279981038251985,2.7356750857310477,-5.119945838789656,-3.8673313631018544,-2.624957047556255,-1.5814287870867456,8.830345945524488,-7.643381688716809,3.3494242176284645,2.8480196247215925,-11.869604095203929,1,Cluster_2
-6.167030297062317,-6.830258139739106,-0.12328952145496963,-2.8654124383388515,-3.5370681752008,4.9179587864938785,-10.960467726250652,-3.9270548710008026,-2.993028725259447,0.4640798372416508,6.129912484335652,-7.510463020310444,-0.35341910306100377,0.25623966363387174,-6.918977468402849,1,Cluster_2
-3.2122245911353673,9.051122886577424,7.992753460778667,2.6270244314690574,-7.317828248768999,-5.221298430908968,-13.260598374651781,7.794752031715835,3.5640306226381093,1.2042790643612258,-7.300802027670093,10.075189858228715,5.818276988206833,-4.487654054221907,-1.8221149402491958,0,Cluster_1
-5.399049838064271,-3.9864381054042126,-2.7351349991662617,0.9683790817566575,-5.64460034963526,0.6165530204188279,-6.808984392497277,-1.8598323304382065,-4.70440677208296,-0.7552406159633372,6.5611522285214186,-4.620313142306518,0.6375718788266829,1.114235699074205,-10.726172186897484,1,Cluster_2
2.065963997454011,-1.8143517228732802,0.40287143846540735,2.305921224082431,-10.61037203707238,10.285655989310875,4.225484816932231,12.096598105640844,9.142721704331166,2.4377150679202955,9.410104687162779,-10.227031664715046,-2.833829370560988,-5.1127133849554305,-2.7075663636382803,3,Cluster_4
-1.2525066045241904,8.989792582504492,2.845370093256438,2.1247788003281847,-8.233950614175493,-4.929870126440444,-9.132442519640287,5.67252852191368,1.3795285515581888,4.987314464472157,-10.7157592196919,7.753756252107023,7.1362272389922605,-5.263284644217031,-7.377387006600247,0,Cluster_1
0.9900882281102734,-3.219757043223009,-3.7479196515365203,0.7502920216570612,-6.270860324899138,10.980893321181595,7.449900966077985,7.782839593468347,7.5953189792931095,0.42575791500036053,6.181359590846947,-7.61036040020034,-8.627513848810294,-9.924708022932967,-5.483741304533187,3,Cluster_4
-4.748432489630773,9.296058622020729,1.103000105102398,2.619505112310295,-7.1748323637486076,-7.8121825970124315,-12.027733891169602,8.350723128638137,0.9568985555403529,1.8216178845003328,-15.33283454064725,9.343167233138614,10.193356009347923,-2.430699357338737,-7.277693169030531,0,Cluster_1
5.196265358256692,10.156067149584656,6.911010116589299,3.8811732109271366,-5.5768446885396745,-7.510648082556638,-7.320389315649475,5.7778724864235596,1.548663021384158,3.190724460262702,-9.424561835311305,14.027514176586903,2.9143224308249396,-4.38069740568545,-9.58893239823729,0,Cluster_1
-1.0432231088972541,-6.921095797599552,1.0026079556339043,-0.4257132836268188,-2.003844546160467,2.433024201389381,-6.594021707950958,-4.940404164139219,-2.134509251635951,-1.5649848666541015,6.946663007572375,-6.745745028920074,1.0388895560766054,1.789765749870893,-6.818891244055709,1,Cluster_2
3.8664654915143224,-6.371468005261271,1.3054961000755583,0.2222574180939274,-6.244529881618324,10.787640615551368,3.0375758447817307,7.420995370058189,8.811195570726506,6.154442525315196,8.161320031139372,-7.047877723113745,-6.294285691334056,-5.2109630322766405,-6.987836718665224,3,Cluster_4
-3.8602865629174463,-4.226951496682581,-0.6014459603364446,-1.0410631754521098,-3.171851723704071,4.4718555262525115,-4.313124327173311,-4.876644320873808,-5.3248585062902425,-1.7055306379058326,6.224080241026045,-7.934042209254027,-1.6296130615178532,2.5358671403406206,-9.168296448740948,1,Cluster_2
-0.08300222309438343,9.297719955478131,9.278537916191489,2.759805362729476,-6.495528958171207,-7.498342521680949,-8.571245947071446,7.018583242737615,3.4385175882413566,6.074856189510077,-11.16028903509985,6.73573113612433,2.9764420698018426,-4.737235132609389,-8.570233868205735,0,Cluster_1
-0.23748176415581224,-8.50707443862772,-11.403985519175855,5.810533965491507,10.138638485766782,5.739811566873499,-3.1489138213223673,-6.665612347629295,4.215894516588205,0.11857622709277438,-7.698299875588963,-2.4704485743860856,-7.19660121605404,7.0081837760133885,-6.695592965524513,2,Cluster_3
1.8301768759391048,-5.9278149170230146,-5.796965264031737,10.736544827341472,7.157888507521671,8.920939862368297,-3.281460336506276,-6.672426128154489,6.617742248800344,-3.4201106242350754,-7.630886460517349,-1.1593709004930264,-12.447948428426544,8.879827996785483,0.19871273516918553,2,Cluster_3
3.828813033317091,-6.123625460808431,-0.03797848114570401,2.153257677282795,-9.413658357171943,9.793382741522592,5.704238612511904,8.872553742458662,9.97086480586946,2.6268766059187456,11.393628497175223,-10.217328990149682,-5.8084936171804,-8.926520649009344,-5.631902372244873,3,Cluster_4
1.7971672919703625,7.4795910024222225,6.384520109669458,2.3398536954174354,-2.5000213247159255,-8.49670616398625,-10.517771440997562,6.124737624610659,-2.225491213755438,3.109941512559387,-11.106575437191347,9.698984616192302,7.332364767562755,-2.0008761080027044,-4.462652979485887,0,Cluster_1
-5.661793744763089,-3.282843226443689,1.4336638122618097,-4.432243873571897,-2.661839836065197,3.4619954824747943,-9.243489044112158,-4.64526797664404,-2.7513777093814284,-1.147593884462746,6.371239160997343,-3.1437907931704387,2.44822222361789,-0.7761470096219627,-7.826851764987948,1,Cluster_2
6.682260949345029,-3.960829245703027,1.0569825707044629,2.8391619007712037,-7.9246987618899585,10.125320641862057,4.021676254557974,10.519627708265805,8.19935310445644,2.554903204184582,6.872287505625157,-6.8160852397400395,-1.9109169091550635,-11.111277612645651,-4.1729114000297605,3,Cluster_4
-0.21065097048139858,7.607933277946547,4.569901855234178,5.514770955211752,-8.133561306726804,-3.255212477282089,-7.42282388572506,6.198589363710168,3.2871157129752175,6.106560455174368,-8.344690189649558,6.257747603458974,5.194578464358699,-6.248255057537486,-6.51236751405808,0,Cluster_1
0.6916920984139474,-5.866682891707964,-11.285251227811706,10.122491367418018,10.213847487216265,2.428314283264893,-6.231292304357314,-8.612835513359856,3.082941035961485,-3.6159039960455837,-6.781277844400056,0.40648542010642785,-9.70076784165267,6.6748250412589165,-2.7269861151665347,2,Cluster_3
3.096973602349197,-7.88066167032496,-12.021134971428754,9.984214874565676,5.185834356532278,5.533245977844151,-2.025360883692647,-7.662762248126249,7.581345819822763,0.8532681799555739,-8.867032079755576,-0.041835038071718955,-9.406970982784504,5.022054514883388,-6.705198200968368,2,Cluster_3
-5.387905261092775,-3.763244604977071,1.980493469364202,-0.39660172179637077,-6.650742040693757,3.9753700232261364,-5.435541112425678,-5.6836792376528,-2.5968874632309618,0.48805766996285826,5.28489158870155,-3.860568261300782,5.012433757510954,0.2763193119708851,-11.833080951907595,1,Cluster_2
-1.436177935911943,7.2173501646162475,4.696241150966358,1.9549316906523249,-4.707836059488114,-5.930713127516041,-8.888381674126299,8.959055513899278,4.802715332898803,5.277072168624633,-9.56760487439719,6.774524578539567,4.5186254898576905,-6.363667195143812,-7.582525060176554,0,Cluster_1
3.313428811603632,-2.3856311255385556,2.5767812758719484,2.3174427371083697,-5.75667402090217,7.3952680382683615,5.497084245888488,7.7237980272521165,7.208419095144522,1.2089312747212007,6.4776335508978455,-12.144827137229589,-7.416628848272629,-8.708695317940922,-6.189747475589693,3,Cluster_4
-4.479478998448139,-1.9843601716269041,2.967390076257193,-1.1837844452348103,-3.78078578122797,1.0017541035788895,-7.8422684990132625,-2.925564729753354,-0.2649942597885335,-1.1574928670212796,4.80314069815745,-6.005468439119611,1.4871022661304623,-1.0394182550262339,-13.663353651874521,1,Cluster_2
1.0661625002221742,-4.273130633296542,-0.2889689873433766,1.912714657018248,-4.930203779460393,7.7139072072397,5.638333495056166,4.75012416697151,10.780437020156755,0.9332510948683153,8.549212580151329,-8.849449386937732,-3.7882876015902656,-14.770467104583997,-3.5266140693865307,3,Cluster_4
-6.706567839744073,-8.391617607459189,-3.746271672625375,-2.574829982872036,-3.260044023932057,-3.2579517910028795,-8.209583139262424,-5.209602742330479,0.10391242229072972,-1.6486439390850078,6.46949719734213,-5.724010076657879,-3.9764441913421686,3.3847058105043244,-8.64019873468747,1,Cluster_2
4.956848777182749,-3.706917294856676,1.4346493154281508,-1.0284462861693366,-9.112544777344473,9.60610847937144,4.864963756232829,10.042848176191672,7.736730103227876,2.368150254690962,5.190719640579848,-4.453276079733096,-6.40882672168116,-7.7002802811108415,-5.165576725173966,3,Cluster_4
1.4777918582724197,-6.629264796990793,-8.913497671916293,11.4182765379021,7.15928240654916,4.642908484036025,-1.8351188323876273,-9.23762759024004,5.485726684906321,2.201921840809446,-8.36282535698769,1.2662628553760145,-11.619614140375349,9.695874637711261,-4.425552396026127,2,Cluster_3
-1.1127509958255704,9.801256899041821,6.430265276283566,3.243513287304671,-4.7805217605126,-7.950580016397082,-6.203539625367359,7.718722124883502,6.172821980114707,2.783075919741773,-6.116382507753452,9.794018610165182,5.346016808779539,-6.72098945454312,-7.004195272246628,0,Cluster_1
0.7269505835109209,-9.675123962739969,-9.0202303793454,8.009362842569193,7.380148021984679,5.81719005053184,-2.9247133220390196,-8.065134843007954,4.298622675615613,2.429865271822873,-8.244993026219552,0.46023547151474287,-10.330656302893901,6.493688601801697,-5.994215674835202,2,Cluster_3
-1.324143724650384,10.571008280531597,3.5375074035710345,0.33677191709611765,-6.8863761059731745,-7.220478838325803,-9.74478385529056,8.716297810412133,3.932910652005197,4.338265328504604,-6.633249951973427,7.114818814972876,6.261533897449,-7.1868624276400865,-10.096573890004107,0,Cluster_1
2.862234935155225,-6.206362733865991,-7.6864861616825575,11.87232214385028,10.44884707174848,4.068635964509339,-1.1825989111076827,-4.765328592895747,9.988773999267307,-3.443938191687169,-7.073471276803874,-4.260659204152571,-8.205931264937213,7.090007445242097,-0.9775087783497551,2,Cluster_3
1.0865599117743874,-7.804226392678593,-8.8534102307405,9.829398062326325,10.149052173267131,2.615923454232417,-1.7798426414108746,-7.541420027879075,6.45372462543095,-0.3085534706266293,-5.3565893876329,0.8366288251256576,-6.619778065290136,9.2309093136112,-5.020230860885469,2,Cluster_3
1.4476943272852913,-2.7543076132661826,0.22795815125979882,3.449443699584313,-5.490798644633297,8.921844012249222,3.715626282183731,10.38568023404806,4.149664400643742,3.249780416773487,6.239395197352589,-5.72558263504833,-5.757743666291705,-7.807206686089022,-3.329415757085274,3,Cluster_4
-4.971477592030425,-1.5301401158532957,-3.0620465353682764,-0.7217959753197307,-5.183776858054504,2.074012548244298,-6.51476981988249,-5.1315641575227415,-4.024179292449389,-0.8102954806832313,3.5290273501346676,-8.178174614603176,1.6434353341852392,-0.44929669307646236,-7.738366743781621,1,Cluster_2
2.501470595896614,-9.262968404006031,-9.522614878221724,9.24156667861058,8.403545224004299,5.730640407459149,-4.090523731550816,-8.208314715603244,3.789177511238104,-3.318160258001175,-8.993267601360296,-2.665630329174535,-7.356598478323232,3.9751141578949936,-2.5172196813658108,2,Cluster_3
4.923595832554453,-7.193878700219413,-13.905242315949007,8.255089621132086,9.184272338913548,4.146750522471395,-4.9381614041490725,-4.986167322145619,5.014514854846619,-3.046078353964173,-10.754433642295288,-0.7504964329941385,-9.739143136396509,9.178806416302276,-5.89503379313498,2,Cluster_3
2.910740971724179,-0.492298554550501,0.03475900450382169,0.894616897824177,-7.267538031362065,11.589659270175101,9.422330976711642,9.69120493014656,8.062092816123826,2.031565242570172,3.6688711228908435,-6.739848230391975,-5.8120099196254085,-8.23877012046779,-4.916317772902122,3,Cluster_4
6.428326343967806,-6.250271545310239,-1.849813804507722,-1.2582350628715373,-6.438653652888423,10.254955814566367,6.982007403457958,13.93396946627372,3.3976821001514477,3.1754707544705365,7.323223555317872,-9.402980256739156,-7.319887008124851,-10.912993563405186,-0.1243437155278091,3,Cluster_4
4.728806676482776,-2.751737933941067,0.28656969340814425,-1.856691422644551,-7.71873277083761,8.866199059918165,2.3108685300740643,7.311921515237317,9.201207684906334,4.812610304800135,7.598615195145234,-6.717173250329413,-9.90846289279203,-7.7765517395620165,-5.1012902141896745,3,Cluster_4
2.171263245605377,-1.97595736615813,-2.8626693464966184,-0.8756900790105395,-9.91699367935309,8.842001953951588,5.410134032689606,9.018181815736822,8.020313714327246,0.10289291459824645,8.057003011635903,-11.225043296173107,-3.353884801352595,-9.702706367585241,-4.471165622822095,3,Cluster_4
-5.315372523582145,3.937320272063408,-3.6730972463524196,2.088293672364532,-4.750312234839872,2.8117157032536086,-7.301147277561647,-5.005579696091724,-3.8124289906036832,-0.21958284451326227,2.6691718345169146,-4.505366021789275,-0.5477000414982753,-0.41184730083986576,-9.971017461591673,1,Cluster_2
-5.969056562703381,-2.7250962091381163,-0.6197174735718851,-2.1870952714445533,-6.028813813733783,2.174179553698037,-8.906980055340792,-3.0108514028132367,-6.244496117994388,-1.5978596605642053,6.305733906243757,-5.638855324187797,5.670756096233226,2.547891426376665,-11.079100939284066,1,Cluster_2
1.149199043424038,-2.0282334770302386,-1.9713124306634926,2.1099173631410633,-5.063433320083721,5.569058771966164,5.68861496028111,7.852986604563151,6.379016492682226,4.659704237619714,7.130126419187497,-9.842903817197708,-5.928952871606909,-7.724274729192407,-3.7766905567549665,3,Cluster_4
2.481531929125457,-4.587828351218127,2.444606391702294,0.17668591365940634,-2.1375902452698634,10.253417393321246,2.951291147230828,8.532886244779869,6.593196764240144,-2.430765363418346,11.636426580689914,-6.823864874521602,-5.01392811581847,-8.764646901189831,-6.2574285221195876,3,Cluster_4
-4.488609579082405,-4.170253381564314,3.5174384931394522,-4.263451007260803,-4.19959509173127,-0.2677289943786483,-6.482859021709227,-2.383332249101036,-3.5142867214882725,-6.087028028913549,6.101415521453262,-5.1330472533657865,1.0932782781956278,4.319855760885158,-11.213099104898143,1,Cluster_2
-10.187254961622543,-4.4729219291107585,2.1854445750134004,-1.4588939941058963,-6.985796889646311,2.132248993292651,-3.8019117544481804,-1.663323598226198,-2.7967711528582293,1.0242982384568926,4.97050518712417,-9.414267530486244,-1.5642432079868762,4.974068914257245,-9.618977909258653,1,Cluster_2
-2.2477164684805677,11.896832706330553,1.7681545338692226,4.299497188250651,-6.859161069112096,-8.84312689537185,-7.914120808109469,7.721642306645643,0.8218664805465863,4.301055725900946,-10.358937307807471,9.625231733742382,7.973114165050529,-2.581184154143773,-8.839131653511686,0,Cluster_1
-6.343101840589417,-2.5776718296242205,-1.6882731196338714,-2.135299032106487,-2.7843416809076063,3.935262115933878,-7.798056682287528,-4.3003055330117705,-5.708510627487785,-1.5926587172724993,7.484285554899845,-4.856114324619673,1.286020211034652,1.94783875160277,-9.056865428343691,1,Cluster_2
