feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,target,target_name
-1.1424654519252728,-1.433001842987318,0.6733155452253594,-1.4944962626647977,4.808645386466831,0.027871833223315212,0.3916350992315607,2.1654020474639903,-1.2341135483721593,1.0420101713273533,-0.9971436240082143,1.8921917608330678,-2.302378552097889,-1.3621434776917731,-0.3682526965572225,-3.261237259710727,3.2142455179153377,-0.8837191406910628,-1.7096439874528782,-1.0958605901612297,2,Class_C
0.15447721102354084,-2.1339763781667846,-0.8526726092588706,4.336262231605724,-1.5543361102507829,0.7047549924865872,-0.28197037216405885,1.6235605459640432,-1.3371040336557662,-2.832881973638732,-0.5494206038306082,-0.9813259365174648,-4.620016634008062,2.7104782547022372,-2.2241079446977206,-1.94871678287735,3.462928051313106,-1.404816943927507,-0.2005778624583311,-3.9232023258662547,1,Class_B
0.28602588908540927,-0.04774534268752725,-0.18605997048612144,-0.4773110524444989,-0.1911983870953886,-3.9993829546235786,4.454406321353819,0.45234867403489387,0.76206786386314,-2.699557646295843,2.741786167572088,-2.4036686011005304,3.842136019384714,-2.8356840428987597,-0.27642325788164135,-2.4301847151112175,-0.9315536474855859,1.3924559414830675,2.1483987698280247,0.04840858476310761,2,Class_C
-1.3606722677668717,1.8125049996635443,-2.5454507876658434,0.17404686136187042,0.22089729473429787,-0.6552355412780172,2.1286780277391677,0.4654179666987952,-0.029227825904948546,-2.8973147036107356,2.134486880780618,-1.3990784281844755,0.42626340904646254,-0.03578294133311257,-1.4049057434006407,1.2476696859315721,-1.4007292287391806,-1.5202867922406096,1.6560230087513668,0.557218114867243,2,Class_C
2.048402440059169,2.04825961732558,-3.8517571494303198,3.335540472325347,1.5932758363161916,1.0936193516292305,-0.49245277985883407,0.2567253898411984,2.6916556721885687,-0.30856769008792195,-2.33233596307738,-0.3432059268430377,-0.7606260450308471,-0.8547210989581796,-0.743051585339145,-4.720306588187227,0.3947849219864854,-2.085792438905004,-0.7403407033748752,-1.421204833834813,0,Class_A
-0.15699113873497517,-1.9857851920362197,2.3078043189298194,0.38350572931253324,2.728698421708037,-1.4387989234134921,-0.15776249478646331,2.8692001334351263,-4.85661640176138,-0.9236397411721675,2.7495512861516964,1.135947845943822,1.3201457126038956,-2.481040841531886,-2.23537847415653,-5.01071429808261,1.9621977985531531,-0.1539976651978317,-3.3104781494876447,0.835319832105772,2,Class_C
0.65053484553962,4.102262687037199,3.099391371059119,3.4552755278894884,-1.6798986462496837,-3.1809719556626534,-1.7578348700326645,2.2059727196647962,-2.027504920171829,-2.174198469730391,-2.957734558090248,0.10291739052323721,-0.5890159693179147,-3.33211331986683,-0.28434928036898466,-4.2243796803825795,-0.11922169013921424,-2.3140440660001054,-0.790626611998574,2.315988455029008,0,Class_A
1.5658494926097153,1.0807514289530518,0.5960262242728851,-4.148262035202575,-0.29332859475124007,-1.9043547250558683,-0.6220427404015334,0.2694180221678395,-1.4473682052720807,1.8182071607725412,-0.4462753156914585,0.03754184148682145,1.872794041167148,0.45169088998919177,-0.9839264187054696,1.6556262887767843,-3.0940140172089046,1.0918053390746456,1.2919997803276317,2.5642935986842144,2,Class_C
1.2808831568995533,-2.8110190447842314,2.0795937482930515,0.028963978873796314,-2.196978083421308,-0.9946244189902815,-0.4284196619863514,4.223137650032909,-4.104463954302819,0.3479300877991619,1.3316299645433496,-0.3652808582038849,4.454955054562545,-0.42035992258688876,1.425722221669717,-8.917767245512808,0.7773170973119752,2.387967705524732,2.7353121747850953,-2.4594076517504946,1,Class_B
6.177162839149962,8.443177545779426,-0.15129177878129463,-2.9742684134952415,-3.9534304828837508,-1.406268439956238,-2.829608867144131,1.4616598495303885,5.455804099675542,1.6040667543960465,0.804936291905255,0.029190503935567446,4.204317217718126,-10.10857497318004,2.789302371552127,-5.9124208408961865,-2.624595384108632,0.6979740301300975,-5.145483126225812,4.113379082495756,1,Class_B
-2.113378664731149,-4.714134579082483,-2.0204755826468688,-1.400638533283054,0.5197589409803816,1.0664967235408453,2.058972280473095,-3.945183047659456,0.7877915389957046,-1.1261027400545842,3.715806582882923,0.35834451107600324,0.35476854832818683,2.6113044470697955,1.542485377252052,4.37640684135726,0.6753601148977812,-1.1965579286166865,0.699243029012832,-2.6851796251355124,2,Class_C
2.0699934922344396,-4.6269775872570715,-2.067863036738017,-0.09192395063840797,-1.0049700584929369,0.3205365481458744,0.5035503935177532,-0.27157699333499297,-0.1238563976446928,3.948082441612075,-0.5279195109858201,-0.1570248284447078,-2.257753200097662,0.43249515623404033,-2.7138205521431638,1.1938762068477726,-0.4799376844612462,-1.2101609434141578,-3.577445416612866,2.26071398035862,2,Class_C
-0.0691902109634912,-3.1391354571527836,-1.2959278926679378,4.677825726948969,7.225789129889358,-4.132360062511053,7.947634157179925,2.7709895532963054,-1.259236996653046,3.1404975932491395,-0.8162237313288268,-0.10496770756362395,-4.790675915152333,3.602208830057382,-4.603120916030784,-4.689048332053471,0.2649089103106924,0.6127907415832897,0.7750053710111213,-3.451685976588418,0,Class_A
1.318047670474461,2.636696604144101,0.10786722656320569,0.9267572823065615,1.2097687689111147,-2.628185125971572,-3.7418564410888377,0.32669029376105085,-4.17602526387299,0.2011187730160663,4.384998546582974,0.23304295152948393,1.6238527742795705,-2.9357506458078584,-0.565144489179743,-4.975460356681306,-2.4735007031510787,-0.7180647836182643,-5.659639807186744,1.5647176296262497,1,Class_B
-1.4108434346496979,4.2855018830866145,1.1484191751251807,2.5355177514228178,-1.5289271877364832,-2.7020386545513366,-3.276549904497749,4.613934485825893,-2.670903611812397,-4.578445697038954,0.389141185871573,-0.3103909913775655,2.163823264642803,-5.724854492985958,1.5319703734236927,-9.714257403488483,1.0244950328110516,-1.5478015563090313,0.20222514317722085,-0.7933079463910279,1,Class_B
1.467823606174521,-4.50341451778602,-3.080618610602654,-0.23204635571336008,1.1821624486937647,-4.4099856865520906,3.6824402617263936,0.67558682588578,1.0221004982312927,4.1972105942325,3.69512815699213,-1.133421018292623,0.40864189445113086,-2.5754697850991923,-0.5432903393663009,-7.329605999007101,-0.05314574132112848,0.34992371524939253,-1.288760555566116,-1.6021255082644141,1,Class_B
-3.2973163986990084,-1.5630870849447591,-2.13091753413318,-0.48356927072534317,-2.504290828548965,-0.41737617470624366,-2.148140194521287,1.062731548330204,-1.4315472092549721,-6.433179457027713,1.1390720487417818,-0.32115903870570245,2.769142120826186,-3.8612637345372742,-2.977311963330062,1.4202187527386705,0.9679622672165199,-1.5856257067695927,0.34512181882266657,2.940907810312642,0,Class_A
-2.052073937601244,9.42365686795243,0.10807797969293698,2.256311289313925,2.835557331884403,-0.6634376299293998,-1.2229962585594776,-1.4978580051748196,0.2315186861402887,-0.24256388281297614,1.473758576167608,-0.7165734884241052,-1.6273854099037863,1.760356525698878,1.5062093163869101,-1.754449068862908,-0.5141777365499558,0.8095944359718859,4.581679009256549,0.016127338220909837,0,Class_A
2.8513547651073488,0.8624353030303029,-4.138351165618579,0.16599710079296215,0.6457295346901029,-1.232712802071168,0.6483329807628789,0.5281959971210646,3.5921694498635937,1.336058587317036,-1.2846989916992984,2.492183998600687,1.928734474380272,-3.858718294246028,0.8825671392993581,-8.914867671484478,0.9700676562551801,-0.27512142825504665,1.5519615236356388,-0.6346666322179453,1,Class_B
3.6214498401757944,-8.775872819342817,-4.410672226780992,-0.7775794872127717,2.3230602300034695,1.5856461787957725,3.0261140705489717,-2.4484790377356074,0.23654578640216306,2.0453983356818934,-2.3173317010814136,-0.6411142602246448,-3.0904473323579267,5.294355843943467,-4.162355583649219,0.4457946103977642,3.384822533171188,2.8243305910030463,0.9632183869450814,-1.841527724274133,0,Class_A
-4.040912968449961,-2.993298086868765,-2.9373168328233206,-0.821582798933609,5.198590129975923,-3.1886521652462143,0.37298478966587945,-6.783363776094257,1.6554989186447946,-0.8758898683287872,3.7679111153370792,0.6458904202758925,6.3785355671502755,-2.2521588643444885,0.7813032315445079,0.6653179421428232,-1.3477446712227397,-1.0990447515548727,1.3806676611738191,0.9291437759673181,2,Class_C
-0.09964763323265324,-3.78958012303643,-2.173866974797998,2.607449115750785,2.772703327691443,-2.24869774900922,0.27235591615298604,0.9688002152849376,0.9167436223058709,-1.4709734279685174,-2.6529447683190206,0.4469817170098519,4.975924684533309,-6.3699825314684855,-0.9421912776677661,-6.190250860904196,-0.7840525815921147,-0.6385858251450302,-3.7436253378781013,0.8180735660474536,0,Class_A
-0.4303181523420382,-2.8158868393963976,1.150637852505188,-0.7185733986086353,-2.116567858398403,0.628340226385214,-0.2375309250414559,2.998303326040104,1.5657487696390135,-1.9893787982266287,-1.8813916461802875,-0.9983067752910549,0.9218726882903368,-3.879044134692911,-2.510972660286244,1.281602810792364,2.1695051273690495,0.5187930174517212,-2.1524136007701156,1.2627013741990285,0,Class_A
-0.4635989253219803,-6.780211544375952,0.3351132793249929,1.5084072979743655,0.037296446934799166,-0.2591859918788406,-0.03227093875388931,1.7451090805004523,-6.702574245348658,1.663373731744191,1.8562521156117735,0.8671874128277388,0.5042720971540527,0.08191985350948136,-3.851134390634906,-4.388463941437389,2.522127639811232,-0.4973543714140932,-0.7301769375289524,3.8879089963537625,1,Class_B
-0.30497978832841666,8.1654092651281,0.6744099250511408,3.1909515641183948,-2.452084047707795,1.1339529365075114,-0.85126337126662,-2.3143220663822026,1.1066255333175758,-3.3991518991168697,3.7820707954686204,0.5559414516458422,-2.87149065441266,-1.7584473151777198,-0.2760940031895389,1.6115352249016637,2.32156851395622,-1.9049444540106388,-0.04417180321624248,4.2426527544510595,1,Class_B
0.30323458080985843,-2.8224301833873526,-4.224095373032746,-3.338962199885091,0.07846113455313675,-0.3872814644077841,0.36778898484196976,-2.8990046296219782,2.1653945149174834,0.5029817221796218,4.073378944763895,-0.6011265526688468,0.6309111901910797,-4.057520500234919,-0.2797061771777496,-4.080444180671356,4.879843891759734,1.1659165202552229,1.1161981360382094,2.4051827243077533,0,Class_A
2.789455810126547,8.124092594427086,-1.5649640381417216,1.0197457802171366,0.45277710138189975,-0.6814048364706737,-1.0224910270067427,-1.5143535461430204,0.4860234339635766,0.003873678536033931,2.493811402446424,-0.9511843703879561,-1.427567025186753,3.9556417220433464,-4.0534254886667735,1.9238666251137615,-2.3850718225688503,-0.34182182024613555,2.7394485734615555,1.3907016420041969,0,Class_A
4.340973104266361,6.0161972257660405,1.437845966004366,0.4899024859098984,3.1991274893104573,-1.0448030611544565,2.463584534425105,0.5319736615758426,0.611645889661459,5.48456417703927,2.437755020802144,1.447796418457866,-3.9335794076447796,5.7067308422058804,-1.613339744767905,-4.038246640429509,0.908442275983049,0.9386400226789446,4.015442383862036,-2.8180714891379797,0,Class_A
5.069510454255377,16.775255187259603,-4.275488157672683,-2.734016150716692,3.0990036706817348,-1.1978475758336833,-1.732630773611778,3.9962039995881593,-2.5304059021393925,-1.6807196480258992,1.5416275430696134,-0.3348029874445019,-1.9499697118905108,-2.48274306987617,1.2128109091151482,-9.534654274591624,-3.8457411537015167,-1.793921113191963,0.67791538819762,2.206310327057921,2,Class_C
-0.5393035824331146,-3.3976330945558013,-0.4104621766843428,0.8802968264636056,3.042064520269334,-4.0552109861343375,4.781318224860788,2.4760069766551873,1.404919538687785,0.5459275947554925,4.460069634713697,-1.4308312016246718,1.5975317314618693,-6.905994219475037,1.2684838666015685,-12.74490033836631,5.380829809186983,-0.47655380143352466,-0.38107208132032944,-2.638484252872077,2,Class_C
4.424509870488924,5.889108896615144,0.9196459667947228,0.8295427578205572,-0.9873449561231085,-2.2526324802453797,0.827670773063939,1.2316725014647598,3.4428743098235772,0.662111358292397,0.02093583076246186,-0.4479613384499751,-4.123878455564544,-3.142548249269913,1.064861313701117,-2.250678972604083,-0.7073715765614013,-1.2148061358886433,-5.34615968652505,-1.432793885613295,1,Class_B
-2.661124671133517,-5.03500175905657,-0.6042332557918195,-1.1480926400474538,0.45029285530707797,-1.7271008215624788,6.646755374166952,3.0775576391894637,1.8085161925306612,0.366825340617419,2.867296929347688,-0.6737901056594764,0.3127999196989868,-3.9694803537997827,0.7104314217906182,-2.4861151591282127,2.1217788756785674,0.9575371632797675,-0.03577332467750849,-1.2669555325300101,2,Class_C
2.226033326737787,-19.720261368250615,-3.1880433692713486,-0.004076703005565507,-3.3813976326574333,-0.5599079625100871,6.123947772775939,-2.438803230758886,0.7514086101125388,3.4395256324303087,-6.123385776993994,-0.16270370156909178,-1.2786189811328015,2.210822971926485,2.038933505835601,-1.1319753815469171,2.758915376859915,-0.8711930300076307,-0.3098728438877041,-3.6846067207645157,1,Class_B
3.2787965397899272,-5.433384633619355,2.2524176010414667,-1.361516819776134,0.6085929049047554,0.2936889153656599,2.4429716624525897,1.1461524524358357,-1.847874798346072,4.552161312244801,0.07212959579302503,1.0102745868360157,-2.436303962861105,5.847554290559239,-2.9693953190276723,1.6056157778579534,0.8982188997080532,-0.044361455511561634,-0.1739718697612329,-2.6180948019149235,0,Class_A
1.1694679934802652,-2.9907075386710336,3.5580360412311025,-3.7827631173072076,2.240633434029279,0.4889310515470513,-1.6006124390199465,2.2472514644436545,-1.7874514682054228,4.492520091651199,-1.382072345695633,1.2551457883749038,-2.351021174640532,3.290618100301926,1.4044271556711672,-0.7117380310482014,1.1703242460530663,-0.4976725234290394,-1.5453934683252184,-5.0534474347687635,0,Class_A
-1.2892991239088762,-6.236819629210087,1.2346049961809564,-0.15109164725099422,-3.079173613288291,-2.784826921671109,-2.2167818581107683,1.8139001924853742,-0.8907090049983932,1.1051314181940766,1.1015309863207836,1.7073298095592229,3.05902764145436,-3.8641710588425666,4.5460389213306645,-6.670799959786168,0.12839209922662997,-0.7708188027286894,-2.5123057121519965,-4.560074728273836,0,Class_A
3.3239483927353835,-16.073703034513816,-0.37170756566874297,-0.9994188565182711,-3.5719359259953354,-0.4792009219610214,6.881679389321466,0.6992538684005145,-0.2773768556018781,1.677825944710645,-5.399293719956731,-0.14734022662150623,1.229533184332931,1.9374893662065598,3.4635862031335947,-4.8758243921885045,3.3328442965989558,0.9639254230555709,2.746318182156813,-5.3905754798586045,1,Class_B
-3.0330527426300167,3.7058702644401715,0.18890017340243337,1.8173759033427697,0.10668897297194446,-2.469153828187387,1.2359580069483176,-0.3925492409506236,0.928939319037831,-3.282777609881299,1.4509490669944929,0.6723893376113824,-0.7138337593980428,0.2661141945684243,-3.766379373059254,4.399170020198321,-0.6268212612644283,0.166655817359844,2.9171045003832923,1.8855285859824047,2,Class_C
1.679177967342349,4.592849806958906,3.195636614506457,-2.973586581153515,-1.1157706376549312,-0.6419360423619009,0.8168326086289261,2.5084164240133386,0.258900270538273,0.5866974848741653,1.621668250023752,0.13585942408165688,-0.002138257004349886,-5.240436117343441,3.3755711746797967,-3.104158431602361,0.6185471684847113,-0.05250506853865217,-2.5848277047129575,2.029194495067355,1,Class_B
-2.92964443275874,3.3375835842159542,0.17030577201802832,0.33105099437713204,1.7470997693571038,-2.0706128158580634,1.1264606012235983,3.096052885956286,0.5253174674715209,2.8785649525962427,2.409087903930116,2.497415126419854,-1.6110604819987855,-0.24276122333801448,-2.4249682342032393,-1.353556481670667,-0.3454535119060027,0.04600638673634095,2.5476478473727755,0.5348510246590643,0,Class_A
1.2564062318035796,-14.070119030271258,-4.169828396486249,3.6732352546580302,-3.8453772012209724,-2.9376590338225963,1.9764483418465255,3.5755536876332448,2.273533055139156,1.5599462346682174,-0.4172088170215852,0.7864062119958165,2.8746643889874552,-12.641428200221483,1.9114736248679263,-17.954672545914818,6.708199851760088,-0.5595462852894689,-6.067413880919001,-1.0662121529013675,0,Class_A
-1.3274564408523297,-10.348463975077276,0.9279439751377334,4.261599134214069,-1.38265485638534,-3.353679859041113,1.0963019125456568,4.1818685329613725,-6.3028786783605115,-2.89838413523582,-3.772262919162151,1.9913704184169045,0.894588638971542,-1.9168720036205684,-3.877581802408513,-5.5005701329918475,1.9466319390273688,0.3929135105482163,-1.4388100459444568,0.6103648766526988,0,Class_A
-0.8466538756646333,-7.137837839670466,-1.3349871485033733,2.791535210427874,-0.5825089716756238,0.3872534998297774,2.9192062035658912,1.5081454880801002,-0.6376463603756802,1.6760530430907008,-3.4245710647227905,0.8202323983059842,-0.9826056949229482,-1.778723507009899,1.6930878665997864,-6.769681088823486,3.6829220314974362,0.8173062037383262,1.1234648078012355,-0.13933492132527037,1,Class_B
1.2975724102094073,-4.171846832479495,0.07446833332623748,1.3142843453482747,-5.553083249547467,-3.129427952471122,2.2846411153298205,5.6914088978786985,-3.3633681842464025,-2.8762742442279015,-4.102993195100543,-1.1433389910838607,1.0236994106615669,-2.2883167829242925,-0.5363100414489996,-9.07987448106045,2.4451614045131653,0.08747375368073924,5.437684004642476,0.17653681451800085,1,Class_B
1.5967822535262792,16.61577714713897,2.37088131799284,2.1573219963065338,0.4199291327546568,3.8992001742763276,-2.4700884151919897,1.6335196479041771,3.525451864817677,-0.41784536162503705,1.7881230626357199,-0.23644883673585937,-1.0905661713012085,0.41191139105304797,1.7879424297045519,3.71577816676934,-4.663371631911061,-0.11961962436877134,-2.390306061612164,0.3130401809275706,1,Class_B
0.12618585005692684,-4.169674708800053,-2.7784580395280702,-1.546143650855698,-0.029862228951078595,-1.2453089936733375,1.4909047870576988,1.0187905398430508,6.047777720024185,0.32439133175178037,-2.424107502725868,0.8625434846151703,2.073002755354534,-9.29135377186286,2.5078406155382424,-7.04781826208631,3.689759467686217,-1.6949734385166126,-2.3086011099854664,-0.31499630331616824,1,Class_B
-1.460442283762967,2.4264042630563023,-2.2079103860213554,-0.925039593418898,0.6540135339571609,-0.3762449703424412,-3.2355506569832437,0.11290645261016208,2.4530914778815283,3.7866798044669725,1.6813895427234242,-1.0069273609451441,-1.4155712271316263,-0.13031311210724997,-3.3831410795496533,-2.012503801740705,2.3312243150913172,0.04782531978468294,3.6119814187353843,1.3548386048215755,0,Class_A
2.6345439406493885,1.3143276211950492,-2.4577780128612012,3.2208574704966706,-1.0463268895714501,-1.773526805937466,2.823260419078338,1.6556337006345803,1.0994358906989512,-2.8167891767468527,-5.101165925825407,-1.9655558914765052,-1.746241265705506,-5.252145301982791,1.344218041055496,-6.894011608206121,0.8581465723657249,-0.5871152706201476,-1.3801875859147146,1.8466284622824163,1,Class_B
1.8813814808653153,10.514757314319345,5.546895809140661,0.3027499598574682,0.08506996959944724,2.791880844642872,-2.1640303312063005,-1.4810912984194964,1.0956960109330984,0.9310147012200485,3.5564340599878173,-1.9046746934654637,-2.3264965042035097,-0.17727048525025538,-1.7567471562229824,5.454668783099916,1.3225324312738076,1.4444121950550874,-2.586447942972435,5.52745673108137,1,Class_B
-0.8962682712799523,-16.212865658888663,-0.7656199609875274,0.16698353041920044,0.6791221184462588,-0.4844189921407629,3.0128560376320745,-2.582702493998486,0.1603199260536594,3.706361315762405,-1.6083164649930541,1.0715159355810386,0.845243769978343,0.2647398255036466,2.5275010367521107,-3.371514693377165,4.213822752030081,-1.506534030190399,-1.3937482165251969,-4.247080643084857,1,Class_B
-1.257602134198327,1.81061549101086,3.4771701945946747,6.3060675625303055,3.437170905099716,-3.2255613340701914,0.7257318354763853,2.6672813148625263,-0.7566427582108375,0.08949240510774681,-7.753939338663657,0.46795042213185173,-1.225728560673494,-3.3461886327248416,1.2463520435000897,-5.570516974554307,-0.8041139012957108,-1.1702807063967748,-2.055270875990045,0.2939592079755097,0,Class_A
-0.7173114365435321,-2.2538257567059077,0.19140585041287284,3.5585870642189716,2.4677763392606398,-1.4489665814247807,0.8234126055941053,4.795822865935804,-6.12791756500909,-0.8330697905973783,0.3098029083590541,1.5904035685736386,2.4997246951305176,1.4157496429316128,-4.094011474815516,-4.079295772380481,-2.822729892177689,-0.5691481986725339,-0.825854227290672,-0.3591248655889234,0,Class_A
-1.3245988831303954,-3.9206137572600683,-1.3975489438751583,-0.7214087562215599,1.61198551840153,-0.46114760260635945,3.347129734629351,1.1401108694649353,-0.431861620127057,-2.547446168456103,-1.439740791915834,1.2270345970488723,0.622559582817442,-4.068097627066159,-0.7266727102260165,-0.2740672100142832,1.1161922673670577,-1.580603940809169,-2.2263774681557176,2.3288968191011716,0,Class_A
-2.9954701706832654,-8.695237348027769,-0.6759655345668889,4.001172109163761,-1.1495200447079068,-1.087404457806636,2.8036656249873295,1.3699831972660255,-2.493743576340879,1.7379706856690786,0.25502104231965017,-0.11447237179886294,-3.2018460366824613,0.1319119356739084,4.096108630160739,-5.080190621190826,1.4097783558205133,0.14775590740012853,-2.389239461642166,-4.708718683317182,1,Class_B
3.3053699676773665,-1.610550335587202,-3.5127724608067643,-1.8992241326061747,5.159091640761353,-0.4667794966199902,4.509958759712552,1.0207285253906098,-5.656379059866416,-2.5289185256775255,0.5154653209014655,-0.5667051080550528,-2.5816717434546264,-0.39521043702188213,0.4131681262976967,-7.641135057811681,2.4192238436702147,-0.5998213939170615,-1.4712900797796489,0.2439580715421552,2,Class_C
0.2882185038911197,6.0272281018546074,-0.46184004442807325,0.4724082310830351,-2.861191755810169,0.7404056042080229,-2.500424953074525,3.5079886297802205,1.819169284792681,0.105900355416638,0.28777640366707946,-0.19578527096858134,-0.4817894663053379,-3.323206475035013,5.2344648135059915,-6.00240200331722,-1.028056555366169,-1.0422715880472484,-0.8413659592587397,-3.0097872273988457,1,Class_B
0.41180062435894793,-1.696166768617728,2.114464223154358,2.498444337200179,-2.7174753755041006,-1.7169906587320543,1.369526921836326,3.560192009744566,-3.218492854574797,-1.1141651142295905,-3.0413329661104282,-0.5878563049080002,-0.4406584284381352,-1.7221396682774974,3.9722170905627197,-9.238343260507653,2.3494740954534796,0.23061084876621443,2.54354023872226,-1.8204874283581143,1,Class_B
1.382708758176608,11.610053625802077,1.2127617976200051,1.810126132605119,-0.39886749370236907,3.0931604796964542,-7.14512074221198,-1.8614582958841583,3.795056088125908,0.4243591503547288,1.0393261938723808,-1.2325403112202802,-2.032427893263783,1.3532115487100274,-0.9149832576286019,2.732384181193801,0.018312925689913495,-0.684491730612797,-0.6277774723459902,0.2233811514876749,1,Class_B
